Date,Open,High,Low,Close,Volume,Adj Close
"Jun 2, 2023",2.53,2.60,2.44,2.58,"985,500",2.58
"Jun 1, 2023",2.55,2.57,2.46,2.52,"509,600",2.52
"May 31, 2023",2.36,2.55,2.29,2.54,"1,062,700",2.54
"May 30, 2023",2.53,2.60,2.40,2.45,"1,099,100",2.45
"May 26, 2023",2.29,2.40,2.25,2.39,"602,800",2.39
"May 25, 2023",2.32,2.36,2.22,2.30,"530,100",2.30
"May 24, 2023",2.42,2.44,2.21,2.29,"647,900",2.29
"May 23, 2023",2.48,2.62,2.38,2.45,"1,040,500",2.45
"May 22, 2023",2.48,2.51,2.36,2.49,"510,900",2.49
"May 19, 2023",2.44,2.55,2.34,2.53,"834,900",2.53
"May 18, 2023",2.42,2.51,2.35,2.38,"549,300",2.38
"May 17, 2023",2.40,2.55,2.39,2.47,"880,600",2.47
"May 16, 2023",2.40,2.45,2.30,2.44,"865,200",2.44
"May 15, 2023",2.09,2.45,2.05,2.41,"1,521,300",2.41
"May 12, 2023",1.98,2.12,1.87,2.10,"1,372,600",2.10
"May 11, 2023",2.16,2.17,1.97,2.01,"790,000",2.01
